Step;AvgWaiting;MedianWaiting;9/10Quantile;MaxWaiting;
11720;6;0;14;448;
11730;6;0;14;448;
11740;6;0;14;448;
11750;6;0;14;448;
11760;6;0;14;448;
11770;6;0;14;448;
11780;6;0;14;448;
11790;6;0;14;448;
11800;6;0;14;448;
11810;6;0;14;448;
11820;6;0;14;448;
11830;6;0;14;448;
11840;6;0;14;448;
11850;6;0;14;448;
11860;6;0;14;448;
11870;6;0;14;448;
11880;6;0;14;448;
11890;6;0;14;448;
11900;6;0;14;448;
11910;6;0;14;448;
11920;6;0;14;448;
11930;6;0;14;448;
11940;6;0;14;448;
11950;6;0;14;448;
11960;6;0;14;448;
11970;6;0;14;448;
11980;6;0;14;448;
11990;6;0;14;448;
12000;6;0;14;448;
12010;6;0;14;448;
12020;6;0;14;448;
12030;6;0;14;448;
12040;6;0;14;448;
12050;6;0;14;448;
12060;6;0;14;448;
12070;6;0;14;448;
12080;6;0;14;448;
12090;6;0;14;448;
12100;6;0;14;448;
12110;6;0;14;448;
12120;6;0;14;448;
12130;6;0;14;448;
12140;6;0;14;448;
12150;6;0;14;448;
12160;6;0;14;448;
12170;6;0;14;448;
12180;6;0;14;448;
12190;6;0;14;448;
12200;6;0;14;448;
12210;6;0;14;448;
12220;6;0;14;448;
12230;6;0;14;448;
12240;6;0;14;448;
12250;6;0;14;448;
12260;6;0;14;448;
12270;6;0;14;448;
12280;6;0;14;448;
12290;6;0;14;448;
12300;6;0;14;448;
12310;6;0;14;448;
12320;6;0;14;448;
12330;6;0;14;448;
12340;6;0;14;448;
12350;6;0;14;448;
12360;6;0;14;448;
12370;6;0;14;448;
12380;6;0;14;448;
12390;6;0;14;448;
12400;6;0;14;448;
12410;6;0;14;448;
12420;6;0;14;448;
12430;6;0;14;448;
12440;6;0;14;448;
12450;6;0;14;448;
12460;6;0;14;448;
12470;6;0;14;448;
12480;6;0;14;448;
12490;6;0;14;448;
12500;6;0;14;448;
12510;6;0;14;448;
12520;6;0;14;448;
12530;6;0;14;448;
12540;6;0;14;448;
12550;6;0;14;448;
12560;6;0;14;448;
12570;6;0;14;448;
12580;6;0;14;448;
12590;6;0;14;448;
12600;6;0;14;448;
12610;6;0;14;448;
12620;6;0;14;448;
12630;6;0;14;448;
12640;6;0;14;448;
12650;6;0;14;448;
12660;6;0;14;448;
12670;6;0;14;448;
12680;6;0;14;448;
12690;6;0;14;448;
12700;6;0;14;448;
12710;6;0;14;448;
12720;6;0;14;448;
12730;6;0;14;448;
12740;6;0;14;448;
12750;6;0;14;448;
12760;6;0;14;448;
12770;6;0;14;448;
12780;6;0;14;448;
12790;6;0;14;448;
12800;6;0;14;448;
12810;6;0;14;448;
12820;6;0;14;448;
12830;6;0;14;448;
12840;6;0;14;448;
12850;6;0;14;448;
12860;6;0;14;448;
12870;6;0;14;448;
12880;6;0;14;448;
12890;6;0;14;448;
12900;6;0;14;448;
12910;6;0;14;448;
12920;6;0;14;448;
12930;6;0;14;448;
12940;6;0;14;448;
12950;6;0;14;448;
12960;6;0;14;448;
12970;6;0;14;448;
12980;6;0;14;448;
12990;6;0;14;448;
13000;6;0;14;448;
13010;6;0;14;448;
13020;6;0;14;448;
13030;6;0;14;448;
13040;6;0;14;448;
13050;6;0;14;448;
13060;6;0;14;448;
13070;6;0;14;448;
13080;6;0;14;448;
13090;6;0;14;448;
13100;6;0;14;448;
13110;6;0;14;448;
13120;6;0;14;448;
13130;6;0;14;448;
13140;6;0;14;448;
13150;6;0;14;448;
13160;6;0;14;448;
13170;6;0;14;448;
13180;6;0;14;448;
13190;6;0;14;448;
13200;6;0;14;448;
13210;6;0;14;448;
13220;6;0;14;448;
13230;6;0;14;448;
13240;6;0;14;448;
13250;6;0;14;448;
13260;6;0;14;448;
13270;6;0;14;448;
13280;6;0;14;448;
13290;6;0;14;448;
13300;6;0;14;448;
13310;6;0;14;448;
13320;6;0;14;448;
13330;6;0;14;448;
13340;6;0;14;448;
13350;6;0;14;448;
13360;6;0;14;448;
13370;6;0;14;448;
13380;6;0;14;448;
13390;6;0;14;448;
13400;6;0;14;448;
13410;6;0;14;448;
13420;6;0;14;448;
13430;6;0;14;448;
13440;6;0;14;448;
13450;6;0;14;448;
13460;6;0;14;448;
13470;6;0;14;448;
13480;6;0;14;448;
13490;6;0;14;448;
13500;6;0;14;448;
13510;6;0;14;448;
13520;6;0;14;448;
13530;6;0;14;448;
13540;6;0;14;448;
13550;6;0;14;448;
13560;6;0;14;448;
13570;6;0;14;448;
13580;6;0;14;448;
13590;6;0;14;448;
13600;6;0;14;448;
13610;6;0;14;448;
13620;6;0;14;448;
13630;6;0;14;448;
13640;6;0;14;448;
13650;6;0;14;448;
13660;6;0;14;448;
13670;6;0;14;448;
13680;6;0;14;448;
13690;6;0;14;448;
13700;6;0;14;448;
13710;6;0;14;448;
13720;6;0;14;448;
13730;6;0;14;448;
13740;6;0;14;448;
13750;6;0;14;448;
13760;6;0;14;448;
13770;6;0;14;448;
13780;6;0;14;448;
13790;6;0;14;448;
13800;6;0;14;448;
13810;6;0;14;448;
13820;6;0;14;448;
13830;6;0;14;448;
13840;6;0;14;448;
13850;6;0;14;448;
13860;6;0;14;448;
13870;6;0;14;448;
13880;6;0;13;448;
13890;6;0;13;448;
13900;6;0;13;448;
13910;6;0;13;448;
13920;6;0;13;448;
13930;6;0;13;448;
13940;6;0;13;448;
13950;6;0;13;448;
13960;6;0;13;448;
13970;6;0;13;448;
13980;6;0;13;448;
13990;6;0;13;448;
14000;6;0;13;448;
14010;6;0;13;448;
14020;6;0;13;448;
14030;6;0;13;448;
14040;6;0;13;448;
14050;6;0;13;448;
14060;6;0;13;448;
14070;6;0;13;448;
14080;6;0;13;448;
14090;6;0;13;448;
14100;6;0;13;448;
14110;6;0;13;448;
14120;6;0;13;448;
14130;6;0;13;448;
14140;6;0;13;448;
14150;6;0;13;448;
14160;6;0;13;448;
14170;6;0;13;448;
14180;6;0;13;448;
14190;6;0;13;448;
14200;6;0;13;448;
14210;6;0;13;448;
14220;6;0;13;448;
14230;6;0;13;448;
14240;6;0;13;448;
14250;6;0;13;448;
14260;6;0;13;448;
14270;6;0;13;448;
14280;6;0;13;448;
14290;6;0;13;448;
14300;6;0;13;448;
14310;6;0;13;448;
14320;6;0;13;448;
14330;6;0;13;448;
14340;6;0;13;448;
14350;6;0;13;448;
14360;6;0;13;448;
14370;6;0;13;448;
14380;6;0;13;448;
14390;6;0;13;448;
14400;6;0;13;448;
14410;6;0;13;448;
14420;6;0;13;448;
14430;6;0;13;448;
14440;6;0;13;448;
14450;6;0;13;448;
14460;6;0;13;448;
14470;6;0;13;448;
14480;6;0;13;448;
14490;6;0;13;448;
14500;6;0;13;448;
14510;6;0;13;448;
14520;6;0;13;448;
14530;6;0;13;448;
14540;6;0;13;448;
14550;6;0;13;448;
14560;6;0;13;448;
14570;6;0;13;448;
14580;6;0;13;448;
14590;6;0;13;448;
14600;6;0;13;448;
14610;6;0;13;448;
14620;6;0;13;448;
14630;6;0;13;448;
14640;6;0;13;448;
14650;6;0;13;448;
14660;6;0;13;448;
14670;6;0;13;448;
14680;6;0;13;448;
14690;6;0;13;448;
14700;6;0;13;448;
14710;6;0;13;448;
14720;6;0;13;448;
14730;6;0;13;448;
14740;6;0;13;448;
14750;6;0;13;448;
14760;6;0;13;448;
14770;6;0;13;448;
14780;6;0;13;448;
14790;6;0;13;448;
14800;6;0;13;448;
14810;6;0;13;448;
14820;6;0;13;448;
14830;6;0;13;448;
14840;6;0;13;448;
14850;6;0;13;448;
14860;6;0;13;448;
14870;6;0;13;448;
14880;6;0;13;448;
14890;6;0;13;448;
14900;6;0;13;448;
14910;6;0;13;448;
14920;6;0;13;448;
14930;6;0;13;448;
14940;6;0;13;448;
14950;6;0;13;448;
14960;6;0;13;448;
14970;6;0;13;448;
14980;6;0;13;448;
14990;6;0;13;448;
15000;6;0;13;448;
15010;6;0;13;448;
15020;6;0;13;448;
15030;6;0;13;448;
15040;6;0;13;448;
15050;6;0;13;448;
15060;6;0;13;448;
15070;6;0;13;448;
15080;6;0;13;448;
15090;6;0;13;448;
15100;6;0;13;448;
15110;6;0;13;448;
15120;6;0;13;448;
15130;6;0;13;448;
15140;6;0;13;448;
15150;6;0;13;448;
15160;6;0;13;448;
15170;6;0;13;448;
15180;6;0;13;448;
15190;6;0;13;448;
15200;6;0;13;448;
15210;6;0;13;448;
15220;6;0;13;448;
15230;6;0;13;448;
15240;6;0;13;448;
15250;6;0;13;448;
15260;6;0;13;448;
15270;6;0;13;448;
15280;6;0;13;448;
15290;6;0;13;448;
15300;6;0;13;448;
15310;6;0;13;448;
15320;6;0;13;448;
15330;6;0;13;448;
15340;6;0;13;448;
15350;6;0;13;448;
15360;6;0;13;448;
15370;6;0;13;448;
15380;6;0;13;448;
15390;6;0;13;448;
15400;6;0;13;448;
15410;6;0;13;448;
15420;6;0;13;448;
15430;6;0;13;448;
15440;6;0;13;448;
15450;6;0;13;448;
15460;6;0;13;448;
15470;6;0;13;448;
15480;6;0;13;448;
15490;6;0;13;448;
15500;6;0;13;448;
15510;6;0;13;448;
15520;6;0;13;448;
15530;6;0;13;448;
15540;6;0;13;448;
15550;6;0;13;448;
15560;6;0;13;448;
15570;6;0;13;448;
15580;6;0;13;448;
15590;6;0;13;448;
15600;6;0;13;448;
15610;6;0;13;448;
15620;6;0;13;448;
15630;6;0;13;448;
15640;6;0;13;448;
15650;6;0;13;448;
15660;6;0;13;448;
15670;6;0;13;448;
15680;6;0;13;448;
15690;6;0;13;448;
15700;6;0;13;448;
15710;6;0;13;448;
15720;6;0;13;448;
15730;6;0;13;448;
15740;6;0;13;448;
15750;6;0;13;448;
15760;6;0;13;448;
15770;6;0;13;448;
15780;6;0;13;448;
15790;6;0;13;448;
15800;6;0;13;448;
15810;6;0;13;448;
15820;6;0;13;448;
15830;6;0;13;448;
15840;6;0;13;448;
15850;6;0;13;448;
15860;6;0;13;448;
15870;6;0;13;448;
15880;6;0;13;448;
15890;6;0;13;448;
15900;6;0;13;448;
15910;6;0;13;448;
15920;6;0;13;448;
15930;6;0;13;448;
15940;6;0;13;448;
15950;6;0;13;448;
15960;6;0;13;448;
15970;6;0;13;448;
15980;6;0;13;448;
15990;6;0;13;448;
16000;6;0;13;448;
16010;6;0;13;448;
16020;6;0;13;448;
16030;6;0;13;448;
16040;6;0;13;448;
16050;6;0;13;448;
16060;6;0;13;448;
16070;6;0;13;448;
16080;6;0;13;448;
16090;6;0;13;448;
16100;6;0;13;448;
16110;6;0;13;448;
16120;6;0;13;448;
16130;6;0;13;448;
16140;6;0;13;448;
16150;6;0;13;448;
16160;6;0;13;448;
16170;6;0;13;448;
16180;6;0;13;448;
16190;6;0;13;448;
16200;6;0;13;448;
16210;6;0;13;448;
16220;6;0;13;448;
16230;6;0;13;448;
16240;6;0;13;448;
16250;6;0;13;448;
16260;6;0;13;448;
16270;6;0;13;448;
16280;6;0;13;448;
16290;6;0;13;448;
16300;6;0;13;448;
16310;6;0;13;448;
16320;6;0;13;448;
16330;6;0;13;448;
16340;6;0;13;448;
16350;6;0;13;448;
16360;6;0;13;448;
16370;6;0;13;448;
16380;6;0;13;448;
16390;6;0;13;448;
16400;6;0;13;448;
16410;6;0;13;448;
16420;6;0;13;448;
16430;6;0;13;448;
16440;6;0;13;448;
16450;6;0;13;448;
16460;6;0;13;448;
16470;6;0;13;448;
16480;6;0;13;448;
16490;6;0;13;448;
16500;6;0;13;448;
16510;6;0;13;448;
16520;6;0;13;448;
16530;6;0;13;448;
16540;6;0;13;448;
16550;6;0;13;448;
16560;6;0;13;448;
16570;6;0;13;448;
16580;6;0;13;448;
16590;6;0;13;448;
16600;6;0;13;448;
16610;6;0;13;448;
16620;6;0;13;448;
16630;6;0;13;448;
16640;6;0;13;448;
16650;6;0;13;448;
16660;6;0;13;448;
16670;6;0;13;448;
16680;6;0;13;448;
16690;6;0;14;448;
16700;6;0;13;448;
16710;6;0;14;448;
16720;6;0;14;448;
16730;6;0;14;448;
16740;6;0;14;448;
16750;6;0;14;448;
16760;6;0;14;448;
16770;6;0;14;448;
16780;6;0;14;448;
16790;6;0;14;448;
16800;6;0;14;448;
16810;6;0;14;448;
16820;6;0;14;448;
16830;6;0;14;448;
16840;6;0;14;448;
16850;6;0;14;448;
16860;6;0;14;448;
16870;6;0;14;448;
16880;6;0;14;448;
16890;6;0;14;448;
16900;6;0;14;448;
16910;6;0;14;448;
16920;6;0;14;448;
16930;6;0;14;448;
16940;6;0;14;448;
16950;6;0;14;448;
16960;6;0;14;448;
16970;6;0;14;448;
16980;6;0;14;448;
16990;6;0;14;448;
17000;6;0;14;448;
17010;6;0;14;448;
17020;6;0;14;448;
17030;6;0;14;448;
17040;6;0;14;448;
17050;6;0;14;448;
17060;6;0;14;448;
17070;6;0;14;448;
17080;6;0;14;448;
17090;6;0;14;448;
17100;6;0;14;448;
17110;6;0;14;448;
17120;6;0;14;448;
17130;6;0;14;448;
17140;6;0;14;448;
17150;6;0;14;448;
17160;6;0;14;448;
17170;6;0;14;448;
17180;6;0;14;448;
17190;6;0;14;448;
17200;6;0;14;448;
17210;6;0;14;448;
17220;6;0;14;448;
17230;6;0;14;448;
17240;6;0;14;448;
17250;6;0;14;448;
17260;6;0;14;448;
17270;6;0;14;448;
17280;6;0;14;448;
17290;6;0;14;448;
17300;6;0;14;448;
17310;6;0;14;448;
17320;6;0;14;448;
17330;6;0;14;448;
17340;6;0;14;448;
17350;6;0;14;448;
17360;6;0;14;448;
17370;6;0;14;448;
17380;6;0;14;448;
17390;6;0;14;448;
17400;6;0;14;448;
17410;6;0;14;448;
17420;6;0;14;448;
17430;6;0;14;448;
17440;6;0;14;448;
17450;6;0;14;448;
17460;6;0;14;448;
17470;6;0;14;448;
17480;6;0;14;448;
17490;6;0;14;448;
17500;6;0;14;448;
17510;6;0;14;448;
17520;6;0;14;448;
17530;6;0;14;448;
17540;6;0;14;448;
17550;6;0;14;448;
17560;6;0;14;448;
17570;6;0;14;448;
17580;6;0;14;448;
17590;6;0;14;448;
17600;6;0;14;448;
17610;6;0;14;448;
17620;6;0;14;448;
17630;6;0;14;448;
17640;6;0;14;448;
17650;6;0;14;448;
17660;6;0;14;448;
17670;6;0;14;448;
17680;6;0;14;448;
17690;6;0;14;448;
17700;6;0;14;448;
17710;6;0;14;448;
17720;6;0;14;448;
17730;6;0;14;448;
17740;6;0;14;448;
17750;6;0;14;448;
17760;6;0;14;448;
17770;6;0;14;448;
17780;6;0;14;448;
17790;6;0;14;448;
17800;6;0;14;448;
17810;6;0;14;448;
17820;6;0;14;448;
17830;6;0;14;448;
17840;6;0;14;448;
17850;6;0;14;448;
17860;6;0;14;448;
17870;6;0;14;448;
17880;6;0;14;448;
17890;6;0;14;448;
17900;6;0;14;448;
17910;6;0;14;448;
17920;6;0;14;448;
17930;6;0;14;448;
17940;6;0;14;448;
17950;6;0;14;448;
17960;6;0;14;448;
17970;6;0;14;448;
17980;6;0;14;448;
17990;6;0;14;448;
18000;6;0;14;448;
18010;6;0;14;460;
18020;6;0;14;460;
18030;6;0;14;460;
18040;6;0;14;460;
18050;6;0;14;460;
18060;6;0;14;460;
18070;6;0;14;460;
18080;6;0;14;460;
18090;6;0;14;460;
18100;6;0;14;460;
18110;6;0;14;460;
18120;6;0;14;460;
18130;6;0;14;460;
18140;6;0;14;460;
18150;6;0;14;460;
18160;6;0;14;460;
18170;6;0;14;460;
18180;6;0;14;460;
18190;6;0;14;460;
18200;6;0;14;460;
18210;6;0;14;460;
18220;6;0;14;460;
18230;6;0;14;460;
18240;6;0;14;460;
18250;6;0;14;460;
18260;6;0;14;460;
18270;6;0;14;460;
18280;6;0;14;460;
18290;6;0;14;460;
18300;6;0;14;460;
18310;6;0;14;460;
18320;6;0;14;460;
18330;6;0;14;460;
18340;6;0;14;460;
18350;6;0;14;460;
18360;6;0;14;460;
18370;6;0;14;460;
18380;6;0;14;460;
18390;6;0;14;460;
18400;6;0;14;460;
18410;6;0;14;460;
18420;6;0;14;460;
18430;6;0;14;460;
18440;6;0;14;460;
18450;6;0;14;460;
18460;6;0;14;460;
18470;6;0;14;460;
18480;6;0;14;460;
18490;6;0;14;460;
18500;6;0;14;460;
18510;6;0;14;460;
18520;6;0;14;460;
18530;6;0;14;460;
18540;6;0;14;460;
18550;6;0;14;460;
18560;6;0;14;460;
18570;6;0;14;460;
18580;6;0;14;460;
18590;6;0;14;460;
18600;6;0;14;460;
18610;6;0;14;460;
18620;6;0;14;460;
18630;6;0;14;460;
18640;6;0;14;460;
18650;6;0;14;460;
18660;6;0;14;460;
18670;6;0;14;460;
18680;6;0;14;460;
18690;6;0;14;460;
18700;6;0;14;460;
18710;6;0;14;460;
18720;6;0;14;460;
18730;6;0;14;460;
18740;6;0;14;460;
18750;6;0;14;460;
18760;6;0;14;460;
18770;6;0;14;460;
18780;6;0;14;460;
18790;6;0;14;460;
18800;6;0;14;460;
18810;6;0;14;460;
18820;6;0;14;460;
18830;6;0;14;460;
18840;6;0;14;460;
18850;6;0;14;460;
18860;6;0;14;460;
18870;6;0;14;460;
18880;6;0;14;460;
18890;6;0;14;460;
18900;6;0;14;460;
18910;6;0;14;460;
18920;6;0;14;460;
18930;6;0;14;460;
18940;6;0;14;460;
18950;6;0;14;460;
18960;6;0;14;460;
18970;6;0;14;460;
18980;6;0;14;460;
18990;6;0;14;460;
19000;6;0;14;460;
19010;6;0;14;460;
19020;6;0;14;460;
19030;6;0;14;460;
19040;6;0;14;460;
19050;6;0;14;460;
19060;6;0;14;460;
19070;6;0;14;460;
19080;6;0;14;460;
19090;6;0;14;460;
19100;6;0;14;460;
19110;6;0;14;460;
19120;6;0;14;460;
19130;6;0;14;460;
19140;6;0;14;460;
19150;6;0;14;460;
19160;6;0;14;460;
19170;6;0;14;460;
19180;6;0;14;460;
19190;6;0;14;460;
19200;6;0;14;460;
19210;6;0;14;460;
19220;6;0;14;460;
19230;6;0;14;460;
19240;6;0;14;460;
19250;6;0;14;460;
19260;6;0;14;460;
19270;6;0;14;460;
19280;6;0;14;460;
19290;6;0;14;460;
19300;6;0;14;460;
19310;6;0;14;460;
19320;6;0;14;460;
19330;6;0;14;460;
19340;6;0;14;460;
19350;6;0;14;460;
19360;6;0;14;460;
19370;6;0;14;460;
19380;6;0;14;460;
19390;6;0;14;460;
19400;6;0;14;460;
19410;6;0;14;460;
19420;6;0;14;460;
19430;6;0;14;460;
19440;6;0;14;460;
19450;6;0;14;460;
19460;6;0;14;460;
19470;6;0;14;460;
19480;6;0;14;460;
19490;6;0;14;460;
19500;6;0;14;460;
19510;6;0;14;460;
19520;6;0;14;460;
19530;6;0;14;460;
19540;6;0;14;460;
19550;6;0;14;460;
19560;6;0;14;460;
19570;6;0;14;460;
19580;6;0;14;460;
19590;6;0;14;460;
19600;6;0;14;460;
19610;6;0;14;460;
19620;6;0;14;460;
19630;6;0;14;460;
19640;6;0;14;460;
19650;6;0;14;460;
19660;6;0;14;460;
19670;6;0;14;460;
19680;6;0;14;460;
19690;6;0;14;460;
19700;6;0;14;460;
19710;6;0;14;460;
19720;6;0;14;460;
19730;6;0;14;460;
19740;6;0;14;460;
19750;6;0;14;460;
19760;6;0;14;460;
19770;6;0;14;460;
19780;6;0;14;460;
19790;6;0;14;460;
19800;6;0;14;460;
19810;6;0;14;460;
19820;6;0;14;460;
19830;6;0;14;460;
19840;6;0;14;460;
19850;6;0;14;460;
19860;6;0;14;460;
19870;6;0;14;460;
19880;6;0;14;460;
19890;6;0;14;460;
19900;6;0;14;460;
19910;6;0;14;460;
19920;6;0;14;460;
19930;6;0;14;460;
19940;6;0;14;460;
19950;6;0;14;460;
19960;6;0;14;460;
19970;6;0;14;460;
19980;6;0;14;460;
19990;6;0;14;460;
20000;6;0;14;460;
20010;6;0;14;460;
20020;6;0;14;460;
20030;6;0;14;460;
20040;6;0;14;460;
20050;6;0;14;460;
20060;6;0;14;460;
20070;6;0;14;460;
20080;6;0;14;460;
20090;6;0;14;460;
20100;6;0;14;460;
20110;6;0;14;460;
20120;6;0;14;460;
20130;6;0;14;460;
20140;6;0;14;460;
20150;6;0;14;460;
20160;6;0;14;460;
20170;6;0;14;460;
20180;6;0;14;460;
20190;6;0;14;460;
20200;6;0;14;460;
20210;6;0;14;460;
20220;6;0;14;460;
20230;6;0;14;460;
20240;6;0;14;460;
20250;6;0;14;460;
20260;6;0;14;460;
20270;6;0;14;460;
20280;6;0;14;460;
20290;6;0;14;460;
20300;6;0;14;460;
20310;6;0;14;460;
20320;6;0;14;460;
20330;6;0;14;460;
20340;6;0;14;460;
20350;6;0;14;460;
20360;6;0;14;460;
20370;6;0;14;460;
20380;6;0;14;460;
20390;6;0;14;460;
20400;6;0;14;460;
20410;6;0;14;460;
20420;6;0;14;460;
20430;6;0;14;460;
20440;6;0;14;460;
20450;6;0;14;460;
20460;6;0;14;460;
20470;6;0;14;460;
20480;6;0;14;460;
20490;6;0;14;460;
20500;6;0;14;460;
20510;6;0;14;460;
20520;6;0;14;460;
20530;6;0;14;460;
20540;6;0;14;460;
20550;6;0;14;460;
20560;6;0;14;460;
20570;6;0;14;460;
20580;6;0;14;460;
20590;6;0;14;460;
20600;6;0;14;460;
20610;6;0;14;460;
20620;6;0;14;460;
20630;6;0;14;460;
20640;6;0;14;460;
20650;6;0;14;460;
20660;6;0;14;460;
20670;6;0;14;460;
20680;6;0;14;460;
20690;6;0;14;460;
20700;6;0;14;460;
20710;6;0;14;460;
20720;6;0;14;460;
20730;6;0;14;460;
20740;6;0;14;460;
20750;6;0;14;460;
20760;6;0;14;460;
20770;6;0;14;460;
20780;6;0;14;460;
20790;6;0;14;460;
20800;6;0;14;460;
20810;6;0;14;460;
20820;6;0;14;460;
20830;6;0;14;460;
20840;6;0;14;460;
20850;6;0;14;460;
20860;6;0;14;460;
20870;6;0;14;460;
20880;6;0;14;460;
20890;6;0;14;460;
20900;6;0;14;460;
20910;6;0;14;460;
20920;6;0;14;460;
20930;6;0;14;460;
20940;6;0;14;460;
20950;6;0;14;460;
20960;6;0;14;460;
20970;6;0;14;460;
20980;6;0;14;460;
20990;6;0;14;460;
21000;6;0;14;460;
21010;6;0;14;460;
21020;6;0;14;460;
21030;6;0;14;460;
21040;6;0;14;460;
21050;6;0;14;460;
21060;6;0;14;460;
21070;6;0;14;460;
21080;6;0;14;460;
21090;6;0;14;460;
21100;6;0;14;460;
21110;6;0;14;460;
21120;6;0;14;460;
21130;6;0;14;460;
21140;6;0;14;460;
21150;6;0;14;460;
21160;6;0;14;460;
21170;6;0;14;460;
21180;6;0;14;460;
21190;6;0;14;460;
21200;6;0;14;460;
21210;6;0;14;460;
21220;6;0;14;460;
21230;6;0;14;460;
21240;6;0;14;460;
21250;6;0;14;460;
21260;6;0;14;460;
21270;6;0;14;460;
21280;6;0;14;460;
21290;6;0;14;460;
21300;6;0;14;460;
21310;6;0;14;460;
21320;6;0;14;460;
21330;6;0;14;460;
21340;6;0;14;460;
21350;6;0;14;460;
21360;6;0;14;460;
21370;6;0;14;460;
21380;6;0;14;460;
21390;6;0;14;460;
21400;6;0;14;460;
21410;6;0;14;460;
21420;6;0;14;460;
21430;6;0;14;460;
21440;6;0;14;460;
21450;6;0;14;460;
21460;6;0;14;460;
21470;6;0;14;460;
21480;6;0;14;460;
21490;6;0;14;460;
21500;6;0;14;460;
21510;6;0;14;460;
21520;6;0;14;460;
21530;6;0;14;460;
21540;6;0;14;460;
21550;6;0;14;460;
21560;6;0;14;460;
21570;6;0;14;460;
21580;6;0;14;460;
21590;6;0;14;460;
21600;6;0;14;460;
21610;6;0;14;460;
21620;6;0;14;460;
21630;6;0;14;460;
21640;6;0;14;460;
21650;6;0;14;460;
21660;6;0;14;460;
21670;6;0;14;460;
21680;6;0;14;460;
21690;6;0;14;460;
21700;6;0;14;460;
21710;6;0;14;460;
21720;6;0;14;460;
21730;6;0;14;460;
21740;6;0;14;460;
21750;6;0;14;460;
21760;6;0;14;460;
21770;6;0;14;460;
21780;6;0;14;460;
21790;6;0;14;460;
21800;6;0;14;460;
21810;6;0;14;460;
21820;6;0;14;460;
21830;6;0;14;460;
21840;6;0;14;460;
21850;6;0;14;460;
21860;6;0;14;460;
21870;6;0;14;460;
21880;6;0;14;460;
21890;6;0;14;460;
21900;6;0;14;460;
21910;6;0;14;460;
21920;6;0;14;460;
21930;6;0;14;460;
21940;6;0;14;460;
21950;6;0;14;460;
21960;6;0;14;460;
21970;6;0;14;460;
21980;6;0;14;460;
21990;6;0;14;460;
22000;6;0;14;460;
22010;6;0;14;460;
22020;6;0;14;460;
22030;6;0;14;460;
22040;6;0;14;460;
22050;6;0;14;460;
22060;6;0;14;460;
22070;6;0;14;460;
22080;6;0;14;460;
22090;6;0;14;460;
22100;6;0;14;460;
22110;6;0;14;460;
22120;6;0;14;460;
22130;6;0;14;460;
22140;6;0;14;460;
22150;6;0;14;460;
22160;6;0;14;460;
22170;6;0;14;460;
22180;6;0;14;460;
22190;6;0;14;460;
22200;6;0;14;460;
22210;6;0;14;460;
22220;6;0;14;460;
22230;6;0;14;460;
22240;6;0;14;460;
22250;6;0;14;460;
22260;6;0;14;460;
22270;6;0;14;460;
22280;6;0;14;460;
22290;6;0;14;460;
22300;6;0;14;460;
22310;6;0;14;460;
22320;6;0;14;460;
22330;6;0;14;460;
22340;6;0;14;460;
22350;6;0;14;460;
22360;6;0;14;460;
22370;6;0;14;460;
22380;6;0;14;460;
22390;6;0;14;460;
22400;6;0;14;460;
22410;6;0;14;460;
22420;6;0;14;460;
22430;6;0;14;460;
22440;6;0;14;460;
22450;6;0;14;460;
22460;6;0;14;460;
22470;6;0;14;460;
22480;6;0;14;460;
22490;6;0;14;460;
22500;6;0;14;460;
22510;6;0;14;460;
22520;6;0;14;460;
22530;6;0;14;460;
22540;6;0;14;460;
22550;6;0;14;460;
22560;6;0;14;460;
22570;6;0;14;460;
22580;6;0;14;460;
22590;6;0;14;460;
22600;6;0;14;460;
22610;6;0;14;460;
22620;6;0;14;460;
22630;6;0;14;460;
22640;6;0;14;460;
22650;6;0;14;460;
22660;6;0;14;460;
22670;6;0;14;460;
22680;6;0;14;460;
22690;6;0;14;460;
22700;6;0;14;460;
22710;6;0;14;460;
22720;6;0;14;460;
22730;6;0;14;460;
22740;6;0;14;460;
22750;6;0;14;460;
22760;6;0;14;460;
22770;6;0;14;460;
22780;6;0;14;460;
22790;6;0;14;460;
22800;6;0;14;460;
22810;6;0;14;460;
22820;6;0;14;460;
22830;6;0;14;460;
22840;6;0;14;460;
22850;6;0;14;460;
22860;6;0;14;460;
22870;6;0;14;460;
22880;6;0;14;460;
22890;6;0;14;460;
22900;6;0;14;460;
22910;6;0;14;460;
22920;6;0;14;460;
22930;6;0;14;460;
22940;6;0;14;460;
22950;6;0;14;460;
22960;6;0;14;460;
22970;6;0;14;460;
22980;6;0;14;460;
22990;6;0;14;460;
23000;6;0;14;460;
23010;6;0;14;460;
23020;6;0;14;460;
23030;6;0;14;460;
23040;6;0;14;460;
23050;6;0;14;460;
23060;6;0;14;460;
23070;6;0;14;460;
23080;6;0;14;460;
23090;6;0;14;460;
23100;6;0;14;460;
23110;6;0;14;460;
23120;6;0;14;460;
23130;6;0;14;460;
23140;6;0;14;460;
23150;6;0;14;460;
23160;6;0;14;460;
23170;6;0;14;460;
23180;6;0;14;460;
23190;6;0;14;460;
23200;6;0;14;460;
23210;6;0;14;460;
23220;6;0;14;460;
23230;6;0;14;460;
23240;6;0;14;460;
23250;6;0;14;460;
23260;6;0;14;460;
23270;6;0;14;460;
23280;6;0;14;460;
23290;6;0;14;460;
23300;6;0;14;460;
23310;6;0;14;460;
23320;6;0;14;460;
23330;6;0;14;460;
23340;6;0;14;460;
